2010-01-16 03:17:00,25.5,18.7,30.06,WSW,248,0.0,0.0,75,0.00,,,0.00,meteohub,
2010-01-16 03:22:00,25.3,18.5,30.06,WSW,248,0.0,0.0,75,0.00,,,0.00,meteohub,
2010-01-16 03:27:00,25.3,18.9,30.06,WSW,248,0.0,0.0,76,0.00,,,0.00,meteohub,
2010-01-16 03:32:00,25.5,19.0,30.06,WSW,248,0.0,0.0,76,0.00,,,0.00,meteohub,
2010-01-16 03:37:00,25.5,19.0,30.06,South,180,1.0,0.0,76,0.00,,,0.00,meteohub,
2010-01-16 03:42:00,25.5,19.0,30.06,SSE,158,0.0,2.0,76,0.00,,,0.00,meteohub,
2010-01-16 03:47:00,25.3,19.2,30.06,SSE,158,0.0,2.0,77,0.00,,,0.00,meteohub,
2010-01-16 03:52:00,25.2,19.0,30.06,SSE,158,0.0,2.0,77,0.00,,,0.00,meteohub,
2010-01-16 03:58:00,25.3,19.2,30.06,SSE,158,0.0,0.0,77,0.00,,,0.00,meteohub,
2010-01-16 04:03:00,25.3,19.2,30.06,SSE,158,0.0,0.0,77,0.00,,,0.00,meteohub,
2010-01-16 04:08:00,25.3,19.2,30.06,SSW,202,0.0,0.0,77,0.00,,,0.00,meteohub,
2010-01-16 04:13:00,25.5,19.6,30.06,South,180,0.0,0.0,78,0.00,,,0.00,meteohub,
2010-01-16 04:18:00,25.3,19.4,30.06,WSW,248,0.0,0.0,78,0.00,,,0.00,meteohub,
2010-01-16 04:24:00,25.5,19.6,30.06,SSW,202,0.0,1.0,78,0.00,,,0.00,meteohub,
2010-01-16 04:29:00,25.3,19.4,30.06,SSW,202,0.0,1.0,78,0.00,,,0.00,meteohub,
2010-01-16 04:34:00,25.3,19.8,30.06,SSW,202,0.0,1.0,79,0.00,,,0.00,meteohub,
2010-01-16 04:39:00,25.2,19.6,30.06,SSW,202,0.0,1.0,79,0.00,,,0.00,meteohub,
2010-01-16 04:44:00,24.8,19.2,30.06,SSW,202,0.0,1.0,79,0.00,,,0.00,meteohub,
2010-01-16 04:50:00,25.0,19.4,30.06,SW,225,0.0,1.0,79,0.00,,,0.00,meteohub,
2010-01-16 04:55:00,25.0,19.4,30.06,WSW,248,0.0,0.0,79,0.00,,,0.00,meteohub,
2010-01-16 05:00:00,25.0,19.8,30.06,WSW,248,0.0,0.0,80,0.00,,,0.00,meteohub,
2010-01-16 05:05:00,25.0,19.8,30.06,WSW,248,0.0,0.0,80,0.00,,,0.00,meteohub,
2010-01-16 05:10:00,25.7,20.7,30.06,WSW,248,1.0,3.0,81,0.00,,,0.00,meteohub,
2010-01-16 05:16:00,25.7,20.7,30.06,West,270,2.0,3.0,81,0.00,,,0.00,meteohub,
2010-01-16 05:21:00,26.1,21.0,30.06,WSW,248,0.0,3.0,81,0.00,,,0.00,meteohub,
2010-01-16 05:26:00,26.1,21.0,30.06,West,270,0.0,2.0,81,0.00,,,0.00,meteohub,
2010-01-16 05:31:00,26.2,21.2,30.06,WSW,248,0.0,3.0,81,0.00,,,0.00,meteohub,
2010-01-16 05:36:00,26.4,21.4,30.06,WNW,292,0.0,3.0,81,0.00,,,0.00,meteohub,
2010-01-16 05:42:00,26.6,21.6,30.06,SW,225,1.0,3.0,81,0.00,,,0.00,meteohub,
2010-01-16 05:47:00,26.6,21.6,30.06,SW,225,0.0,2.0,81,0.00,,,0.00,meteohub,
2010-01-16 05:52:00,27.0,21.9,30.06,WSW,248,0.0,2.0,81,0.00,,,0.00,meteohub,
2010-01-16 05:57:00,27.0,21.9,30.06,WSW,248,0.0,2.0,81,0.00,,,0.00,meteohub,
2010-01-16 06:02:00,27.0,21.9,30.06,WSW,248,0.0,2.0,81,0.00,,,0.00,meteohub,
2010-01-16 06:07:00,27.0,21.9,30.06,WSW,248,0.0,2.0,81,0.00,,,0.00,meteohub,
2010-01-16 06:12:00,27.0,21.9,30.06,SSW,202,0.0,2.0,81,0.00,,,0.00,meteohub,
2010-01-16 06:17:00,27.0,21.9,30.06,SSW,202,0.0,2.0,81,0.00,,,0.00,meteohub,
2010-01-16 06:22:00,27.3,22.3,30.06,WSW,248,3.0,3.0,81,0.00,,,0.00,meteohub,
2010-01-16 06:27:00,27.9,23.2,30.03,West,270,1.0,3.0,82,0.00,,,0.00,meteohub,
2010-01-16 06:32:00,27.9,23.2,30.03,WSW,248,1.0,3.0,82,0.00,,,0.00,meteohub,
2010-01-16 06:37:00,28.0,23.2,30.03,SSW,202,2.0,3.0,82,0.00,,,0.00,meteohub,
2010-01-16 06:42:00,28.2,23.4,30.06,WNW,292,2.0,3.0,82,0.00,,,0.00,meteohub,
2010-01-16 06:47:00,28.2,23.2,30.06,West,270,1.0,3.0,81,0.00,,,0.00,meteohub,
2010-01-16 06:52:00,27.9,22.8,30.06,WSW,248,0.0,3.0,81,0.00,,,0.00,meteohub,
2010-01-16 06:57:00,27.9,22.8,30.03,WSW,248,0.0,2.0,81,0.00,,,0.00,meteohub,
2010-01-16 07:02:00,27.9,22.8,30.03,WSW,248,0.0,2.0,81,0.00,,,0.00,meteohub,
2010-01-16 07:07:00,27.7,22.3,30.03,SSW,202,2.0,0.0,80,0.00,,,0.00,meteohub,
2010-01-16 07:12:00,27.5,22.1,30.00,SSW,202,0.0,2.0,80,0.00,,,0.00,meteohub,
2010-01-16 07:17:00,27.1,21.7,30.00,SSW,202,0.0,2.0,80,0.00,,,0.00,meteohub,
2010-01-16 07:22:00,27.1,21.7,30.00,SSW,202,0.0,2.0,80,0.00,,,0.00,meteohub,
2010-01-16 07:27:00,27.0,21.6,30.00,SW,225,0.0,0.0,80,0.00,,,0.00,meteohub,
2010-01-16 07:33:00,27.1,21.7,30.00,SW,225,0.0,0.0,80,0.00,,,0.00,meteohub,
2010-01-16 07:38:00,27.3,21.9,30.00,SSW,202,0.0,0.0,80,0.00,,,0.00,meteohub,
2010-01-16 07:43:00,27.3,21.9,30.03,SSW,202,0.0,2.0,80,0.00,,,0.00,meteohub,
2010-01-16 07:48:00,27.0,21.6,30.03,SSW,202,0.0,2.0,80,0.00,,,0.00,meteohub,
2010-01-16 07:53:00,27.0,21.6,30.06,SSW,202,0.0,2.0,80,0.00,,,0.00,meteohub,
2010-01-16 07:59:00,26.8,21.4,30.06,SSW,202,0.0,0.0,80,0.00,,,0.00,meteohub,
2010-01-16 08:04:00,26.8,21.7,30.06,SSW,202,0.0,0.0,81,0.00,,,0.00,meteohub,
2010-01-16 08:09:00,26.8,21.7,30.06,SSW,202,0.0,0.0,81,0.00,,,0.00,meteohub,
2010-01-16 08:14:00,27.0,21.9,30.06,SSW,202,0.0,0.0,81,0.00,,,0.00,meteohub,
2010-01-16 08:19:00,27.3,22.3,30.06,WSW,248,0.0,0.0,81,0.00,,,0.00,meteohub,
2010-01-16 08:25:00,27.9,22.8,30.03,WSW,248,0.0,2.0,81,0.00,,,0.00,meteohub,
2010-01-16 08:30:00,28.4,23.5,30.03,WSW,248,0.0,2.0,82,0.00,,,0.00,meteohub,
2010-01-16 08:35:00,28.8,23.7,30.03,WSW,248,1.0,2.0,81,0.00,,,0.00,meteohub,
2010-01-16 08:40:00,31.1,26.2,30.06,SW,225,1.0,2.0,82,0.00,,,0.00,meteohub,
2010-01-16 08:45:00,32.5,27.7,30.06,WSW,248,0.0,2.0,82,0.00,,,0.00,meteohub,
2010-01-16 08:51:00,34.5,28.8,30.06,SW,225,1.0,1.0,79,0.00,,,0.00,meteohub,
2010-01-16 08:56:00,36.7,30.6,30.06,SSW,202,0.0,1.0,78,0.00,,,0.00,meteohub,
2010-01-16 09:01:00,39.0,31.5,30.06,WSW,248,0.0,2.0,74,0.00,,,0.00,meteohub,
2010-01-16 09:06:00,40.5,31.1,30.06,SW,225,1.0,2.0,69,0.00,,,0.00,meteohub,
2010-01-16 09:11:00,42.1,30.7,30.03,SSW,202,1.0,2.0,64,0.00,,,0.00,meteohub,
2010-01-16 09:17:00,41.5,27.9,30.03,West,270,2.0,3.0,58,0.00,,,0.00,meteohub,
2010-01-16 09:22:00,40.6,26.2,30.03,WNW,292,1.0,4.0,56,0.00,,,0.00,meteohub,
2010-01-16 09:27:00,40.3,25.5,30.03,WSW,248,1.0,4.0,55,0.00,,,0.00,meteohub,
2010-01-16 09:32:00,39.9,24.6,30.03,WSW,248,2.0,4.0,54,0.00,,,0.00,meteohub,
2010-01-16 09:37:00,39.6,24.3,30.03,WSW,248,1.0,4.0,54,0.00,,,0.00,meteohub,
2010-01-16 09:42:00,39.4,23.7,30.06,SW,225,4.0,4.0,53,0.00,,,0.00,meteohub,
2010-01-16 09:47:00,40.3,24.6,30.06,SW,225,3.0,6.0,53,0.00,,,0.00,meteohub,
2010-01-16 09:52:00,41.5,24.8,30.06,NW,315,2.0,6.0,51,0.00,,,0.00,meteohub,
2010-01-16 09:57:00,43.2,25.3,30.06,WSW,248,2.0,6.0,49,0.00,,,0.00,meteohub,
2010-01-16 10:02:00,45.7,27.7,30.06,WNW,292,3.0,5.0,49,0.00,,,0.00,meteohub,
2010-01-16 10:07:00,46.0,26.4,30.06,WSW,248,5.0,5.0,46,0.00,,,0.00,meteohub,
2010-01-16 10:12:00,46.9,26.8,30.03,SSW,202,1.0,6.0,45,0.00,,,0.00,meteohub,
2010-01-16 10:17:00,47.8,26.4,30.03,SSW,202,2.0,6.0,43,0.00,,,0.00,meteohub,
2010-01-16 10:22:00,47.3,24.8,30.03,WSW,248,3.0,6.0,41,0.00,,,0.00,meteohub,
2010-01-16 10:27:00,47.5,25.0,30.03,WSW,248,5.0,9.0,41,0.00,,,0.00,meteohub,
2010-01-16 10:32:00,47.7,25.2,30.03,WSW,248,2.0,9.0,41,0.00,,,0.00,meteohub,
2010-01-16 10:37:00,48.4,25.9,30.03,SSW,202,3.0,6.0,41,0.00,,,0.00,meteohub,
2010-01-16 10:42:00,47.8,24.8,30.00,NW,315,2.0,6.0,40,0.00,,,0.00,meteohub,
2010-01-16 10:47:00,48.0,25.0,30.00,WSW,248,4.0,7.0,40,0.00,,,0.00,meteohub,
2010-01-16 10:52:00,48.4,24.6,30.00,NW,315,1.0,7.0,39,0.00,,,0.00,meteohub,
2010-01-16 10:57:00,48.4,24.6,30.00,West,270,5.0,7.0,39,0.00,,,0.00,meteohub,
2010-01-16 11:02:00,47.3,23.7,30.00,West,270,4.0,6.0,39,0.00,,,0.00,meteohub,
2010-01-16 11:07:00,48.0,25.0,30.00,SSW,202,2.0,6.0,40,0.00,,,0.00,meteohub,
2010-01-16 11:12:00,48.0,24.3,30.00,West,270,3.0,6.0,39,0.00,,,0.00,meteohub,
2010-01-16 11:17:00,48.4,24.6,30.00,WSW,248,3.0,6.0,39,0.00,,,0.00,meteohub,
2010-01-16 11:22:00,47.3,23.7,30.00,WNW,292,1.0,6.0,39,0.00,,,0.00,meteohub,
2010-01-16 11:27:00,46.9,23.4,30.00,WSW,248,2.0,6.0,39,0.00,,,0.00,meteohub,
2010-01-16 11:32:00,46.8,23.2,30.00,WNW,292,8.0,8.0,39,0.00,,,0.00,meteohub,
2010-01-16 11:37:00,46.6,23.0,30.00,SW,225,2.0,8.0,39,0.00,,,0.00,meteohub,
2010-01-16 11:42:00,47.3,23.7,30.00,WSW,248,3.0,8.0,39,0.00,,,0.00,meteohub,
2010-01-16 11:47:00,47.3,23.7,30.00,WSW,248,3.0,8.0,39,0.00,,,0.00,meteohub,
2010-01-16 11:52:00,47.7,23.9,30.00,West,270,5.0,8.0,39,0.00,,,0.00,meteohub,
2010-01-16 11:57:00,47.3,23.7,29.97,WSW,248,3.0,6.0,39,0.00,,,0.00,meteohub,
2010-01-16 12:02:00,47.5,23.7,29.97,SSE,158,2.0,6.0,39,0.00,,,0.00,meteohub,
2010-01-16 12:07:00,47.3,23.7,29.97,West,270,5.0,6.0,39,0.00,,,0.00,meteohub,
2010-01-16 12:12:00,46.9,22.6,29.97,SW,225,3.0,8.0,38,0.00,,,0.00,meteohub,
2010-01-16 12:17:00,47.3,23.7,29.97,WSW,248,1.0,8.0,39,0.00,,,0.00,meteohub,
2010-01-16 12:22:00,47.3,23.0,29.97,WNW,292,4.0,8.0,38,0.00,,,0.00,meteohub,
2010-01-16 12:27:00,47.1,22.8,29.94,WNW,292,5.0,7.0,38,0.00,,,0.00,meteohub,
2010-01-16 12:32:00,47.1,22.8,29.94,West,270,3.0,7.0,38,0.00,,,0.00,meteohub,
2010-01-16 12:37:00,47.3,23.0,29.94,West,270,2.0,7.0,38,0.00,,,0.00,meteohub,
2010-01-16 12:42:00,47.7,23.4,29.94,SSE,158,2.0,5.0,38,0.00,,,0.00,meteohub,
2010-01-16 12:47:00,48.7,24.3,29.94,West,270,3.0,4.0,38,0.00,,,0.00,meteohub,
2010-01-16 12:52:00,49.3,24.8,29.94,West,270,2.0,6.0,38,0.00,,,0.00,meteohub,
2010-01-16 12:57:00,50.0,25.5,29.94,WSW,248,4.0,6.0,38,0.00,,,0.00,meteohub,
2010-01-16 13:02:00,51.1,25.7,29.94,WSW,248,0.0,5.0,37,0.00,,,0.00,meteohub,
2010-01-16 13:07:00,51.6,26.2,29.94,WSW,248,2.0,5.0,37,0.00,,,0.00,meteohub,
2010-01-16 13:12:00,51.8,25.7,29.94,West,270,3.0,5.0,36,0.00,,,0.00,meteohub,
2010-01-16 13:17:00,52.0,25.9,29.94,West,270,2.0,5.0,36,0.00,,,0.00,meteohub,
2010-01-16 13:22:00,51.6,25.5,29.94,NNE,22,1.0,6.0,36,0.00,,,0.00,meteohub,
2010-01-16 13:27:00,51.8,25.7,29.91,WSW,248,3.0,6.0,36,0.00,,,0.00,meteohub,
2010-01-16 13:32:00,51.1,24.4,29.91,SW,225,6.0,6.0,35,0.00,,,0.00,meteohub,
2010-01-16 13:37:00,50.9,25.0,29.91,WSW,248,6.0,8.0,36,0.00,,,0.00,meteohub,
2010-01-16 13:42:00,50.7,24.1,29.94,WSW,248,4.0,8.0,35,0.00,,,0.00,meteohub,
2010-01-16 13:47:00,50.2,23.7,29.94,WNW,292,5.0,10.0,35,0.00,,,0.00,meteohub,
2010-01-16 13:52:00,49.8,23.9,29.94,NNW,338,2.0,10.0,36,0.00,,,0.00,meteohub,
2010-01-16 13:57:00,50.0,24.1,29.94,WSW,248,2.0,8.0,36,0.00,,,0.00,meteohub,
2010-01-16 14:02:00,50.0,24.1,29.94,WNW,292,4.0,8.0,36,0.00,,,0.00,meteohub,
2010-01-16 14:07:00,50.2,24.3,29.94,NW,315,3.0,10.0,36,0.00,,,0.00,meteohub,
2010-01-16 14:12:00,50.2,24.3,29.94,WNW,292,1.0,10.0,36,0.00,,,0.00,meteohub,
2010-01-16 14:17:00,50.2,24.3,29.94,WSW,248,2.0,7.0,36,0.00,,,0.00,meteohub,
2010-01-16 14:22:00,49.8,23.9,29.94,SW,225,2.0,7.0,36,0.00,,,0.00,meteohub,
2010-01-16 14:27:00,49.3,23.5,29.94,NW,315,6.0,6.0,36,0.00,,,0.00,meteohub,
2010-01-16 14:32:00,48.9,23.2,29.94,West,270,2.0,6.0,36,0.00,,,0.00,meteohub,
2010-01-16 14:37:00,48.6,22.8,29.94,NW,315,4.0,6.0,36,0.00,,,0.00,meteohub,
2010-01-16 14:42:00,48.0,23.0,29.94,WNW,292,3.0,6.0,37,0.00,,,0.00,meteohub,
2010-01-16 14:47:00,47.8,22.8,29.94,WNW,292,6.0,8.0,37,0.00,,,0.00,meteohub,
2010-01-16 14:52:00,47.5,22.6,29.94,NW,315,3.0,8.0,37,0.00,,,0.00,meteohub,
2010-01-16 14:57:00,47.3,22.5,29.94,West,270,3.0,8.0,37,0.00,,,0.00,meteohub,
2010-01-16 15:02:00,47.3,22.5,29.94,West,270,5.0,9.0,37,0.00,,,0.00,meteohub,
2010-01-16 15:07:00,46.9,22.1,29.94,West,270,5.0,9.0,37,0.00,,,0.00,meteohub,
2010-01-16 15:12:00,46.8,21.9,29.91,WNW,292,5.0,9.0,37,0.00,,,0.00,meteohub,
2010-01-16 15:17:00,46.6,21.7,29.91,West,270,2.0,8.0,37,0.00,,,0.00,meteohub,
2010-01-16 15:22:00,46.4,21.6,29.91,NNW,338,7.0,7.0,37,0.00,,,0.00,meteohub,
2010-01-16 15:27:00,46.2,22.1,29.91,WNW,292,3.0,8.0,38,0.00,,,0.00,meteohub,
2010-01-16 15:32:00,46.0,21.9,29.91,West,270,2.0,8.0,38,0.00,,,0.00,meteohub,
2010-01-16 15:37:00,46.0,21.9,29.91,NW,315,1.0,8.0,38,0.00,,,0.00,meteohub,
2010-01-16 15:42:00,45.9,21.7,29.94,WSW,248,3.0,5.0,38,0.00,,,0.00,meteohub,
2010-01-16 15:47:00,45.5,21.4,29.94,WSW,248,7.0,7.0,38,0.00,,,0.00,meteohub,
2010-01-16 15:52:00,45.1,21.0,29.94,NW,315,3.0,7.0,38,0.00,,,0.00,meteohub,
2010-01-16 15:57:00,45.1,21.0,29.94,West,270,5.0,7.0,38,0.00,,,0.00,meteohub,
2010-01-16 16:02:00,45.1,21.0,29.94,NNW,338,2.0,7.0,38,0.00,,,0.00,meteohub,
2010-01-16 16:07:00,44.4,20.5,29.94,WSW,248,2.0,7.0,38,0.00,,,0.00,meteohub,
2010-01-16 16:12:00,44.1,20.1,29.97,WNW,292,2.0,6.0,38,0.00,,,0.00,meteohub,
2010-01-16 16:17:00,43.5,19.6,29.97,West,270,1.0,6.0,38,0.00,,,0.00,meteohub,
2010-01-16 16:22:00,42.8,19.0,29.97,ENE,68,1.0,6.0,38,0.00,,,0.00,meteohub,
2010-01-16 16:27:00,42.1,19.0,29.97,WNW,292,0.0,4.0,39,0.00,,,0.00,meteohub,
2010-01-16 16:32:00,41.9,18.9,29.97,SW,225,3.0,3.0,39,0.00,,,0.00,meteohub,
2010-01-16 16:37:00,41.7,18.7,29.97,WSW,248,2.0,4.0,39,0.00,,,0.00,meteohub,
2010-01-16 16:42:00,41.0,18.0,30.00,WNW,292,2.0,4.0,39,0.00,,,0.00,meteohub,
2010-01-16 16:47:00,40.8,18.5,30.00,NW,315,0.0,4.0,40,0.00,,,0.00,meteohub,
2010-01-16 16:52:00,40.3,18.0,30.00,SSW,202,2.0,3.0,40,0.00,,,0.00,meteohub,
2010-01-16 16:57:00,40.1,17.8,30.00,SSW,202,3.0,3.0,40,0.00,,,0.00,meteohub,
2010-01-16 17:02:00,40.3,18.0,30.00,WSW,248,2.0,3.0,40,0.00,,,0.00,meteohub,
2010-01-16 17:07:00,40.1,18.3,30.00,West,270,1.0,4.0,41,0.00,,,0.00,meteohub,
2010-01-16 17:12:00,40.1,18.3,29.97,WNW,292,2.0,4.0,41,0.00,,,0.00,meteohub,
2010-01-16 17:17:00,39.7,18.0,29.97,WNW,292,1.0,4.0,41,0.00,,,0.00,meteohub,
2010-01-16 17:22:00,39.4,17.8,29.97,WSW,248,2.0,4.0,41,0.00,,,0.00,meteohub,
2010-01-16 17:27:00,39.0,18.0,30.00,West,270,0.0,4.0,42,0.00,,,0.00,meteohub,
2010-01-16 17:32:00,39.0,18.0,30.00,WSW,248,3.0,4.0,42,0.00,,,0.00,meteohub,
2010-01-16 17:37:00,39.0,18.0,30.00,NNW,338,1.0,4.0,42,0.00,,,0.00,meteohub,
2010-01-16 17:42:00,38.8,17.8,30.00,NW,315,2.0,4.0,42,0.00,,,0.00,meteohub,
2010-01-16 17:47:00,38.7,17.6,30.00,WNW,292,1.0,4.0,42,0.00,,,0.00,meteohub,
2010-01-16 17:52:00,38.7,17.6,30.00,NNE,22,1.0,4.0,42,0.00,,,0.00,meteohub,
2010-01-16 17:57:00,38.7,18.1,30.00,NW,315,2.0,4.0,43,0.00,,,0.00,meteohub,
2010-01-16 18:02:00,38.3,17.8,30.00,North,0,2.0,3.0,43,0.00,,,0.00,meteohub,
2010-01-16 18:07:00,37.9,17.4,30.00,WNW,292,2.0,3.0,43,0.00,,,0.00,meteohub,
2010-01-16 18:12:00,37.8,17.4,30.00,West,270,2.0,3.0,43,0.00,,,0.00,meteohub,
2010-01-16 18:17:00,37.6,17.2,30.00,WNW,292,1.0,3.0,43,0.00,,,0.00,meteohub,
2010-01-16 18:22:00,37.4,17.1,30.00,WNW,292,3.0,4.0,43,0.00,,,0.00,meteohub,
2010-01-16 18:27:00,37.4,17.6,30.00,WNW,292,2.0,4.0,44,0.00,,,0.00,meteohub,
2010-01-16 18:32:00,37.6,17.8,30.00,WNW,292,1.0,4.0,44,0.00,,,0.00,meteohub,
2010-01-16 18:37:00,37.6,17.8,30.00,West,270,3.0,5.0,44,0.00,,,0.00,meteohub,
2010-01-16 18:42:00,37.6,17.8,30.03,West,270,4.0,5.0,44,0.00,,,0.00,meteohub,
2010-01-16 18:47:00,37.6,17.8,30.03,NW,315,0.0,5.0,44,0.00,,,0.00,meteohub,
2010-01-16 18:52:00,37.2,17.4,30.03,West,270,2.0,6.0,44,0.00,,,0.00,meteohub,
2010-01-16 18:57:00,37.0,17.2,30.03,NNW,338,3.0,6.0,44,0.00,,,0.00,meteohub,
2010-01-16 19:02:00,37.0,17.8,30.03,West,270,3.0,4.0,45,0.00,,,0.00,meteohub,
2010-01-16 19:07:00,37.0,17.8,30.03,NW,315,2.0,5.0,45,0.00,,,0.00,meteohub,
2010-01-16 19:12:00,36.7,17.4,30.06,NW,315,2.0,5.0,45,0.00,,,0.00,meteohub,
2010-01-16 19:17:00,36.1,16.9,30.06,NNE,22,0.0,5.0,45,0.00,,,0.00,meteohub,
2010-01-16 19:22:00,36.0,16.7,30.06,NW,315,1.0,4.0,45,0.00,,,0.00,meteohub,
2010-01-16 19:27:00,36.1,17.4,30.06,West,270,2.0,5.0,46,0.00,,,0.00,meteohub,
2010-01-16 19:32:00,36.5,18.3,30.06,WNW,292,2.0,5.0,47,0.00,,,0.00,meteohub,
2010-01-16 19:37:00,36.3,18.1,30.06,WSW,248,2.0,6.0,47,0.00,,,0.00,meteohub,
2010-01-16 19:42:00,36.3,18.1,30.06,WNW,292,2.0,6.0,47,0.00,,,0.00,meteohub,
2010-01-16 19:47:00,35.8,17.6,30.06,West,270,4.0,4.0,47,0.00,,,0.00,meteohub,
2010-01-16 19:52:00,35.6,18.0,30.06,WNW,292,2.0,4.0,48,0.00,,,0.00,meteohub,
2010-01-16 19:57:00,35.6,18.0,30.06,WSW,248,2.0,4.0,48,0.00,,,0.00,meteohub,
2010-01-16 20:02:00,35.6,18.3,30.06,NNW,338,2.0,4.0,49,0.00,,,0.00,meteohub,
2010-01-16 20:07:00,35.4,18.7,30.06,WNW,292,0.0,6.0,50,0.00,,,0.00,meteohub,
2010-01-16 20:12:00,35.1,18.3,30.06,WSW,248,1.0,6.0,50,0.00,,,0.00,meteohub,
2010-01-16 20:17:00,34.7,18.0,30.06,West,270,3.0,6.0,50,0.00,,,0.00,meteohub,
2010-01-16 20:22:00,34.5,17.8,30.06,WNW,292,4.0,4.0,50,0.00,,,0.00,meteohub,
2010-01-16 20:27:00,34.2,17.6,30.03,WNW,292,1.0,4.0,50,0.00,,,0.00,meteohub,
2010-01-16 20:32:00,34.0,17.4,30.03,WNW,292,0.0,4.0,50,0.00,,,0.00,meteohub,
2010-01-16 20:37:00,33.6,17.4,30.03,WSW,248,2.0,4.0,51,0.00,,,0.00,meteohub,
